,recipe_title,raw_ingre,main_ingredients,ingredients,steps,method_type,cook_time,difficult,kcal,feature,raw_ingre_sep
251,,"{'진미채 한줌 약': '180g', '마늘': '취향껏', '청양고추': '취향껏', '고추장': '2큰술', '고춧가루': '1큰술', '설탕': '2큰술', '간장': '1.5큰술', '올리고당': '1큰술', '참기름': '1큰술', '마요네즈': '1큰술', '맛술': '1큰술'}",,,"1.진미채 한줌을 그릇에 담고 물을 부어주세요 그리고 맛술 1큰술 넣어주시고 랩을 씌운 뒤 젓가락으로 구멍을 뽕 뽕 뚫어주셔용~ 그리고 전자레인지에 1분30분 돌려주세요 gogo! 진미채를 부드럽게 만들어주는 과정이에요~전자레인지,2.전자레인지 돌리는 동안 생마늘을 편썰어 주세요!! 너무 두꺼우면 생마늘 맛이 나니 적당한 두께로 썰어주세요~ 남편이 편썰어 넣은 마늘을 좋아해서 넣기 시작했어요ㅎㅎ 진미채에 같이 넣어 볶아 먹으니 별미 더라구요 ^^,3.양념도 만들어 쥬세요~~ . . 고추장 2큰술 고춧가루 1큰술 설탕 2큰술 간장 1.5큰술 올리고당 1큰술 참기름 1큰술 . 저는 달달한 진미채를 좋아해서 설탕을 2큰술 넣었어요 . 취향에 맞게 가감해주세요 ^^ 올리고당은 진미채에 윤기를 더 해줍니다 ^^ . 간장은 국간장빼고 아무간장이나 가능해요 ! (다들 아시겠지만...ㅎ) 저는 음식한지 얼마 되지 않았을때 간장종류가 너무 많아 무엇을써야 하는지 헷갈렸거든요 ㅠ ㅠ,4.다 돌아 갔다면 전자렌지에서 꺼내 체에 받쳐 물기를 빼주셔요~! (물에 헹구지 마세요) 그릇에 담아 마요네즈 1큰술을 넣고 조물조물 무쳐놓아 주세요!! 이렇게하면 만져만봐도 아실꺼에요 진미채가 한층 부드러워 진 것을~,5.팬에 기름을 두르고 중약불에 편썰어 놓은 마늘과함께 양념을 슬슬 끓여주세요!  (너무 센불에하면 양념이 탈 수 있어요),6.바글 바글 양념이 끓으면 마요네즈에 버무려 놓았던 진미채 투하!!! 저는 좀 더 매콤한 맛을 위하여 청양고추 한개 송송 썰어 넣었어요ㅎㅎ,7.그리고 빠르게 쉐킷쉐킷 볶아주셔용! 그리고 불을 끄고 반찬통에 담아서  깨 완 투 솔솔 ~~~~~",볶음,15분 이내,아무나,,,"채소류,해산물,조미료"
252,,"{'밥': '1.5공기', '느타리버섯': '2줌', '양파': '1/2개', '당근': '1/4개', '달걀': '1개', '청양고추': '1개', '마늘': '4-5쪽', '파': '약간', '식용유': '1-2T', '굵은 소금': '0.5T', '물': '1/2컵', '간장': '2T'}",,,"1.당근, 양파, 청양고추는 먹기 좋은 크기로 썰고 마늘은 편썰어서 준비해주세요. 느타리버섯은 먹기 좋게 찢어서 준비해주세요.,2.팬에 식용유 1-2T를 두르고 약불에서 약 1-2분간 마늘을 볶아 마늘향을 내주세요.,3.당근, 양파를 넣어 약 1-2분간 볶아주세요.,4.느타리버섯과 굵은 소금 0.5T를 넣고 센 불로 올려 약 1분간 볶아주세요.,5.그 다음 물 1/2컵, 간장 2T를 넣어 센불에서 끓여주세요.,6.끓어오르면 청양고추, 송송 썬 파, 후추 톡톡해서 잘 섞어주세요. 간 보고 싱거우면 소금 조금 추가해주세요.,7.그 다음 잘 섞은 달걀물을 쪼로록 두르고 뚜껑 덮고 약 2분간 끓여주세요. 2분 후 불을 끄고 잠시 뜸을 들여주세요.,8.달걀을 취향에 맞게 익혀주시면 완성입니다.",볶음,15분 이내,아무나,,,"채소류,버섯류,곡물전분류,난류,조미료,기타"
253,,"{'소고기': '200g', '청경채': '4개', '마늘': '3개', '대파': '2대', '소금': '약간', '후추': '약간', '전분': '1숟가락', '굴소스': '1+1/2숟가락', '참기름': '1/3숟가락', '삼겹살': '400g', '양파': '1/2개', '청양고추': '1개', '다진마늘': '1숟가락', '굵은 고춧가루': '1숟가락', '고운고춧가루': '2숟가락', '설탕': '1숟가락', '간장': '2/3숟가락'}",,,"1.[청경채소고기볶음] 마늘은 편 썰고 대파는 길게 썬다.                     
                             카카두 호주 캄포도마 시드니                          ,2.소고기는 한 입 크기로 썬 후 소금, 후추를 뿌려 밑간한다.소고기 부위는 채끝살, 등심을 사용해요. ,3.밑간한 소고기에 전분가루를 묻힌다.,4.달군 팬에 기름을 두르고 대파, 편마늘을 볶는다.                     
                             네오플램 노블레스 프라이팬                           
                             닥터하우스 트윙클 스토브 (크림)                          ,5.마늘 향이 올라오면 전분을 묻힌 소고기를 넣고 볶는다.,6.소고기 겉면이 익으면 청경채, 굴소스를 넣고 볶는다.,7.청경채의 숨이 죽으면 참기름을 둘러 완성한다.,8.[제육볶음] 양파는 채 썰고 대파는 길게 썰고 청양고추는 어슷 썬다.,9.삼겹살은 한 입 크기로 썬 후 다진마늘, 소금, 후추를 넣고 밑간을 한다.,10.달군 팬에 기름을 두르고 대파 1/2분량을 넣어 파기름을 낸다.,11.돼지고기를 넣어 볶다가 양파, 대파, 청양고추를 넣고 볶는다.고기를 살짝 익힌 다음 양념을 해야 간이 훨씬 잘 배어요.,12.양념 재료를 넣고 볶는다.",볶음,30분 이내,초급,,,"채소류,육류,조미료"
254,,"{'달걀': '1', '스팸': '적당량', '호박': '적당량', '당근': '적당량', '양파': '적당량', '굴소스': '1/2큰술', '후추톡톡': '', '식용유': ''}",,,"1.먼저 5mm 정도 두께로 자른 햄을 둥근 틀을 이용해서 동그랗게 찍어 낸다,2.동그랗게 찍어낸 햄을 반으로 자른 후,3.둥근 틀을 이용해 사진처럼 초승달 모양으로 잘라낸다,4.잘라낸 초승달 모양의 햄이 6~8개 정도면 계란후라이 1개를 만들 수 있당,5.불을 켜지 않은 팬에 먼저  끝이 벌어지지 않도록  햄을 꽃모양으로 만들어 준다 계란이 들어갈 자리에는  기름을 조금 뿌려준다,6.계란 하나를 조심히 깨넣고 약불에서 서서히 익혀준다 이렇게 만들어 햄 플라워  계란 후라이를 완성시켜 준비한다 다음은 볶음밥을 만들거예욤,7.위 모양 틀로 찍고 남은  햄과 당근,양파,호박  다져 팬에 담고,8.굴소스 ,후추톡톡 식용유를 두르고 슥슥~ 볶아준 다음 (이때 굴소스에 간은 취향껏 가감요),9.밥 1인 분량을 넣고,10.고루 슥슥~ 볶아준다,11.볶음밥을 도시락에 담아준다,12.위 만들어 놓은 플라워 계란 후라이를 볶음밥 위 올려주고,13.김으로 계란 노른자 위 눈과 입을 만들어 준다 (케릭은 마음대로 만들어용),14.초록색 야채가 파밖에  없어 대파를 잘게 썰어  밑쪽에 깔아 주었어요 (오이,깻잎을 이용해도 좋다) 대코는 마음대로 꾸며주면 된다",볶음,30분 이내,아무나,,,"채소류,조리가공품류,난류,조미료"
255,,"{'청경채': '8포기', '양파(대)': '1/2개', '마늘': '2쪽', '생강': '5편', '관자': '250g', '대하': '250g', '청주': '1큰술', '굴소스': '2큰술', '참기름': '2작은술', '녹말': '2큰술'}",,,"1.재료 다듬어 준비하기. 청경채 8포기=길이 이등분하여 끓는물에 살짝 데쳐내기.  양파 큰 1/2개=굵게 채썰기. 마늘 2쪽 =크라쉬 생강=편 썰어 5편.,2.관자 250그람과 대하 250그람=콘스타치 1큰술+청주 2큰술로 밑간하여 30분 재우기..청주는 해물 잡내를 없애고 녹말은 해물의 육즙이 빠지는것을 막아줍니다.,3.소스재료 섞어서 만들어 두기=청주1큰술+굴소스 2큰술+참기름 2작은술.  ,4.요리 시작하기~~ 팬에 기름을 1큰술을 두르고 마늘 생강을 볶아 향을 냅니다.중불뜨겁게 달구어진 팬에 마늘을 넣으면 쉽게 타므로 팬이 달궈지기전에 마늘과 생강을 넣어 향 내기를 합니다.,5.해물넣고 쎈불에서 재빨리 익히기 합니다. 80%만 익히면됩니다.쎈불에서 익혀야 해물의 육즙이 많이 빠지지 않아요. 새우 관자 대신 쇠고기로 만들어도 되요,6. 해물이 80%익으면(약간 덜익었다 싶을 때) 양파, 청경채를 넣고  함께 볶다가 설탕 한꼬집으로 간하기 합니다.    설탕 한꼬집은 마치 조미료를 넣었을때 처럼 감칠 맛을 내는 신의 한수입니다.,7.소스를 바글바글 끓여 불에서 내려주세요.,8.끓은 소스에 익혀놓은 재료들을 넣고  소스가 골고루 가도록 섞어주세요,9.접시에 밥을 먹을만큼 담고 준비된 요리를 얹어주면  완성입니다.",볶음,60분 이내,중급,,,"채소류,해산물,조미료,기타"
256,,"{'콩나물 크게': '2주먹', '대패삼겹': '250g', '양파': '1/2개', '다진대파': '1줌', '고추장': '2스푼', '고춧가루': '2스푼', '설탕': '2스푼', '간장': '2스푼', '맛술': '2스푼', '다진마늘': '1스푼', '들기름': '살짝', '통깨': '적당량', '홍고추': '조금'}",,,"1.양파와 대파를 쫑쫑 썰어 손질해주세요  다른 야채를 넣어도 무방하지만  양파, 대파만으로도 충분히 맛있답니다,2.콩나물은 갈변한 부분을 떼어내고 깨끗이 씻어 체에 받쳐줍니다,3.고추장, 고춧가루, 설탕, 맛술, 간장 두 스푼씩, 다진마늘1스푼을 넣어 양념을 만들어 둡니다양념은 미리 만들어 숙성하면 더 맛있어요 ,4.깊은 팬이나 웍에 콩나물을 바닥에 깔고  그 위에 양파, 대파를 고루 올려주세요,5.그 위에 대패삼겹과 양념을 올리고  불을 올려줍니다,6.콩나물과 야채에서 수분이 나오기 시작하면 양념과 고기가 어우러지도록 잘 섞어주세요,7.삼겹살에서 맛있는 기름이 나오고 고기와 야채가 익을 때까지 졸이면서 볶아주면 완성  홍고추는 다 익어갈 때쯤 넣어주세요,8.깨를 솔솔 뿌려 접시에 담아내요  남은 양념에 밥 볶아 먹어도 꿀맛이랍니다",볶음,30분 이내,아무나,,,"채소류,육류,조미료"
257,,"{'사가어묵(2장)': '170g', '굴소스': '1/2큰술', '올리고당': '1큰술', '통깨': '솔솔', '올리브유': '적당량'}",,,"1.어묵 얇게 채썰어 주세요,2.어묵 팬에 담고 굴소스 반큰술ᆞ통깨솔솔ᆞ올리브유 적당량 두르고 슥슥~ 볶아주시다가,3.올리고당1 넣고,4.휘리릭~ 볶아 내심 끝입니다 참 쉽죠잉~ ㅋㅋ",볶음,10분 이내,아무나,,,"해산물,조미료,기타"
258,,"{'육우(샤브용)': '300g', '떡볶이떡': '14개', '채 썬 깻잎': '3장', '다진 잣': '1숟가락', '간장': '2숟가락', '설탕': '1숟가락', '참기름': '1/3숟가락', '물': '2숟가락', '물엿': '1숟가락', '후추': '약간'}",,,"1.떡볶이 떡은 끓는 물에 약 30초간 데쳐 건진다.,2.데친 떡은 떡 양념재료에 버무린다.,3.샤브용 육우는 떡을 넣고 돌돌 말아준다.,4.팬에 조림양념재료를 넣고 끓으면 육우말이 떡을 넣고 조린다.,5.그릇에 채 썬 깻잎을 담고 육우말이떡볶이를 올린다.,6.다진 잣을 뿌려 완성한다.",볶음,15분 이내,중급,,,"채소류,육류,곡물전분류,조미료,기타"
259,,"{'새우': '15-18마리', '대파': '1대', '식용유': '2T', '다진마늘': '1t', '후추': '약간', '굴소스': '1T', '진간장': '1t', '참기름': '1t', '우동사리': '1봉지'}",,,"1.새우는 흐르는 물에 씻어 체에 밭쳐 물기를 빼주세요,2.파기름에 필요한 대파는 채썰어 준비하고요 ~,3.팬에 식용유 2T와 채썬 파를 넣고,4.달달 볶아 파기름을 내주세요,5.파기름이 나오면  새우를 넣고 다진마늘 1t, 후추 톡톡 넣고,6.달달 볶아주세요 ~,7.새우를 볶을 동안 우동 사리도 삶아줍니다 끓는 물에 우동사리를 넣고,8.살살 풀어 2분정도 삶아줍니다,9.잘 삶아진 우동사리는 볶아진 새우에 넣고,10.굴소스 1T, 진간장 1t를 넣고,11.우동사리에 잘 베이도록 달달 볶아주세요,12.마지막은 참기름 1t를 넣고 고소함까지 더해지면,13.간단하고 맛있는 한끼 새우볶음 우동 완성!",볶음,10분 이내,초급,,,"채소류,해산물,면류,조미료"
260,,"{'떡볶이떡': '2종이컵', '토마토소스': '3종이컵', '옥수수캔': '4숟가락', '슬라이스 햄': '3장', '홍피망': '1/2개', '청피망': '1/2개 양송이버섯2개', '양파': '1/2개', '설탕': '1+1/2숟가락', '모짜렐라 치즈': '2종이컵', '블랙올리브': '2숟가락', '파슬리': '약간', '식용유': '약간'}",,,"1.끓는 물에 떡볶이 떡을 2~3분간 데친다.                     
                             네오플램 레트로T 편수냄비 다크블루                          ,2.양파는 다지고, 피망, 슬라이스햄, 양송이버섯은 먹기 좋은 크기로 자른다.,3.달군 팬에 기름을 두르고 양파를 볶아 양파가 투명해지면 햄, 콘옥수수를 볶는다콘옥수수는 물기를 제거해주세요   
                             네오플램 피카 편수냄비                          ,4.토마토소스, 설탕, 떡볶이 떡을 넣고 함께 볶는다.,5.모짜렐라치즈>피망, 버섯>올리브>파슬리가루 순서대로 올린 후 뚜껑을 덮어 치즈를 녹인다.약불",볶음,30분 이내,아무나,,,"채소류,조리가공품류,유제품,곡물전분류,조미료"
261,,"{'어묵': '40알', '양파': '1/2개', '파': '1/2뿌리', '간장': '2큰술', '고추장': '1수저', '설탕': '1수저씩', '올리고당': '1티스푼', '식용유': '1수저씩', '깨소금': '약간'}",,,"1.어묵은 한꺼번에 40알 모두 데쳐주세요.,2.분량의 파와 양파를 먹기 좋게 썰어주세요.,3.식용유를 두르고 노릇해질때까지 파와 양파를 볶아주세요.,4.양파가 노릇해지면 데쳐놓은 어묵 20알을 넣고 설탕 한수저 넣고 노릇해질때까지 볶아주세요.,5.노릇해진 어묵을 한쪽으로 밀어두고 중간불에 간장 두큰술을 넣고 어묵과 함께 볶아내주세요.,6.약불에 올리고당 한티스푼을 넣고 볶아줍니다.,7.불을 끄고 깨소금을 넣어 섞어주면 완성.,8.1번부터 5번까지 똑같이 해주시고~ 고추장을 넣어주시면 되요~매운거 싫어하시면 고추장양을 적게 넣어주세요.,9.고추장 어묵볶음엔 올리고당을 한수저 넣어주었어요. 고추장 넣은건 좀 달콤한게 맛있어서요. 불을 끄고 깨소금 넣어 섞어주면 완성.,10.고추장 하나로 두가지 요리가 완성 되었어요~~~^^",볶음,30분 이내,아무나,,,"채소류,해산물,조미료"
262,,"{'맛타리버섯': '1팩', '불고기맛햄': '1개(160g)', '양파': '1/2개', '청피망': '1/3개', '굴소스': '1.5스푼', '카놀라유': '2스푼', '다진마늘': '1/2스푼', '통깨': '적당량', '후추': '적당량'}",,,"1.버섯은 밑둥을 잘라내고 가닥가닥 찢어주세요.햄,양파,피망은 채썰어 준비합니다.(햄은 끓는물로 샤워한번 시켜주세요),2.카놀라유 두른팬에 다진마늘 1/2를 넣고 마늘향을 내줍니다,3.2에 양파,햄을 넣고 볶아줍니다,4.3에 버섯을 넣고 굴소스 1.5스푼을 넣어 볶아줍니다,5.4에 피망을 넣고 한번 더 볶아주세요,6.다 볶아지면 불을 끄고 깨소금,후추 넣고 휘리릭~,7.그릇에 담아내면 되겠죠^^",볶음,30분 이내,아무나,,,"채소류,육류,버섯류,조미료"
263,,"{'생카테일새우or자숙새우': '10미', '올리브유': '3큰술', '다진마늘': '1큰술', '버터': '1큰술', '케첩': '2큰술', '고춧가루': '1큰술', '진간장': '2큰술', '설탕': '1큰술', '식초': '1큰술', '물': '2큰술', '후추': '약간'}",,,"1.제가 사용한 생칵테일새우는 일반 새우보다 크기가 좀 큰편이예요 ~ 밥공기 한공기 분량으로 9~10미 정도 들어있는데요 새우 양은 크기에 따라 다르니 밥 한공기 분량으로 생각하시면 될것같아요 ~,2.저는 냉동실에 있던 칵테일새우를 흐르는물에  3~5분정도 해동해주는 유수해동을 해주었는데요 자연해동을 하실경우 냉장고에서 반나절 정도 해동해 주시면 된답니다,3.올리브유 3큰술 , 다진마늘 1큰술 넣고 마늘 기름을 만들어주세요 ~ 이때 다진마늘을 사용하시는것보다 통마늘을 칼끝으로 다져서 사용하시는게  덜튀고 편하다고 하셨었는데 저는 통마늘이 없어서 다진마늘로 사용했어요,4.그다음 생칵테일 새우 넣어 빨갛게 마늘기름과 잘 어우러 지도록 볶아주세요,5.새우가 어느정도 빨갛게 변하면 분량의 양념을 넣어주세요 케첩 2큰술, 고춧가루 1큰술, 설탕 1큰술, 진간장 2큰술, 식초 1큰술, 물 2큰술을 넣어서 고춧가루 풀릴때까지  잘 저어가면서 볶아주세요 ~,6.양념이 어느정도 풀어지면 버터 1조각(대략 1큰술)을 넣어서 갈릭새우와 마찬가지로 녹을때까지 볶아주고,7.후추 톡톡 뿌려 마무리 ~~!! ^^ 정말 간단하죠 ~!!ㅋ",볶음,15분 이내,아무나,,,"해산물,유제품,조미료,기타"
